Quote,Author,Tag
"“Forgive, O Lord, my little jokes on TheeAnd I'll forgive Thy great big one on me.”",Robert Frost,poetry
“This is the way the world endsNot with a bang but a whimper.”,T.S. Eliot,poetry
"“If I had my life to live over again, I would have made a rule to read some poetry and listen to some music at least once every week.”","Charles Darwin,",poetry
"“If you have the words, there's always a chance that you'll find the way.”","Seamus Heaney,",poetry
“You only live twice:Once when you are bornAnd once when you look death in the face”,"Ian Fleming,",poetry
"“Always be a poet, even in prose.”",Charles Baudelaire,poetry
"“Watch out for intellect,because it knows so much it knows nothingand leaves you hanging upside down,mouthing knowledge as your heartfalls out of your mouth.”","Anne Sexton,",poetry
"“Though my soul may set in darkness, it will rise in perfect light; I have loved the stars too fondly to be fearful of the night.”","Sarah   Williams,",poetry
“Poetry is what gets lost in translation.”,Robert Frost,poetry
"“One should always be drunk. That's all that matters...But with what? With wine, with poetry, or with virtue, as you chose. But get drunk.”","Charles Baudelaire,",poetry
“Poetry is what happens when nothing else can.”,Charles Bukowski,poetry
"“There is a pleasure in the pathless woods,There is a rapture on the lonely shore,There is society, where none intrudes,By the deep sea, and music in its roar:I love not man the less, but Nature more”",Lord Byron,poetry
“What a strange thing!to be alivebeneath cherry blossoms.”,"Kobayashi Issa,",poetry
“I like this place and could willingly waste my time in it.”,William Shakespeare,poetry
“We shall not cease from explorationAnd the end of all our exploringWill be to arrive where we startedAnd know the place for the first time.”,"T. S. Eliot,",poetry
"“...and then, I have nature and art and poetry, and if that is not enough, what is enough?”",Vincent Willem van Gogh,poetry
"“You might as well ask an artist to explain his art, or ask a poet to explain his poem. It defeats the purpose. The meaning is only clear thorough the search.”",Rick Riordan,poetry
"“Ho! Ho! Ho! To the bottle I goTo heal my heart and drown my woeRain may fall, and wind may blowAnd many miles be still to goBut under a tall tree will I lieAnd let the clouds go sailing by”",J.R.R. Tolkien,poetry
"“to live in this worldyou must be ableto do three thingsto love what is mortal;to hold itagainst your bones knowingyour own life depends on it;and, when the time comes to let it go,to let it go”","Mary Oliver,",poetry
"“Let me not to the marriage of true minds Admit impediments. Love is not love Which alters when it alteration finds, Or bends with the remover to remove. O no, it is an ever-fixed mark That looks on tempests and is never shaken; It is the star to every wand'ring barque, Whose worth's unknown, although his height be taken. Love's not Time's fool, though rosy lips and cheeks Within his bending sickle's compass come; Love alters not with his brief hours and weeks, But bears it out even to the edge of doom. If this be error and upon me proved, I never writ, nor no man ever loved.”","William Shakespeare,",poetry
"“Far over the misty mountains coldTo dungeons deep and caverns oldWe must away ere break of dayTo seek the pale enchanted gold.The dwarves of yore made mighty spells,While hammers fell like ringing bellsIn places deep, where dark things sleep,In hollow halls beneath the fells.For ancient king and elvish lordThere many a gleaming golden hoardThey shaped and wrought, and light they caughtTo hide in gems on hilt of sword.On silver necklaces they strungThe flowering stars, on crowns they hungThe dragon-fire, in twisted wireThey meshed the light of moon and sun.Far over the misty mountains coldTo dungeons deep and caverns oldWe must away, ere break of day,To claim our long-forgotten gold.Goblets they carved there for themselvesAnd harps of gold; where no man delvesThere lay they long, and many a songWas sung unheard by men or elves.The pines were roaring on the height,The wind was moaning in the night.The fire was red, it flaming spread;The trees like torches blazed with light.The bells were ringing in the daleAnd men looked up with faces pale;The dragon's ire more fierce than fireLaid low their towers and houses frail.The mountain smoked beneath the moon;The dwarves, they heard the tramp of doom.They fled their hall to dying fallBeneath his feet, beneath the moon.Far over the misty mountains grimTo dungeons deep and caverns dimWe must away, ere break of day,To win our harps and gold from him!”","J.R.R. Tolkien,",poetry
“Do I dare Disturb the universe? In a minute there is time For decisions and revisions which a minute will reverse.”,T.S. Eliot,poetry
"“The Little Boy and the Old ManSaid the little boy, ""Sometimes I drop my spoon.""Said the old man, ""I do that too.""The little boy whispered, ""I wet my pants.""I do that too,"" laughed the little old man.Said the little boy, ""I often cry.""The old man nodded, ""So do I.""But worst of all,"" said the boy, ""it seemsGrown-ups don't pay attention to me.""And he felt the warmth of a wrinkled old hand.I know what you mean,"" said the little old man.”",Shel Silverstein,poetry
"“I have drunken deep of joy,And I will taste no other wine tonight.”",Percy Bysshe Shelley,poetry
“There is not a particle of life which does not bear poetry within it”,Gustave Flaubert,poetry
“Poetry might be defined as the clear expression of mixed feelings.”,"W.H. Auden,",poetry
“I am awaitingperpetually and forevera renaissance of wonder”,Lawrence Ferlinghetti,poetry
"“Break a vase, and the love that reassembles the fragments is stronger than that love which took its symmetry for granted when it was whole.”",Derek Walcott,poetry
"“i like my body when it is with yourbody. It is so quite new a thing.Muscles better and nerves more.i like your body. i like what it does,i like its hows. i like to feel the spineof your body and its bones, and the trembling-firm-smooth ness and which i willagain and again and againkiss, i like kissing this and that of you,i like, slowly stroking the, shocking fuzzof your electric fur, and what-is-it comesover parting flesh ... And eyes big love-crumbs,and possibly i like the thrillof under me you so quite new.”",e.e. cummings,poetry
“My turn shall also come:I sense the spreading of a wing.”,"Osip Mandelstam,",poetry
"“There is freedom waiting for you,On the breezes of the sky,And you ask ""What if I fall?""Oh but my darling,What if you fly?”",Erin Hanson,poetry
“Summer night--even the starsare whispering to each other.”,Kobayashi Issa,poetry
“Lovers alone wear sunlight.”,E.E. Cummings,poetry
"“A man of my acquaintance once wrote a poem called ""The Road Less Traveled"", describing a journey he took through the woods along a path most travelers never used. The poet found that the road less traveled was peaceful but quite lonely, and he was probably a bit nervous as he went along, because if anything happened on the road less traveled, the other travelers would be on the road more frequently traveled and so couldn't hear him as he cried for help. Sure enough, that poet is dead.”","Lemony Snicket,",poetry
“listen: there’s a hellof a good universe next door; let’s go”,E.E. Cummings,poetry
"“Once, poets were magicians. Poets were strong, stronger than warriors or kings — stronger than old hapless gods. And they will be strong once again.”",Greg Bear,poetry
“Poetry heals the wounds inflicted by reason.”,Novalis,poetry
“Poetry is eternal graffiti written in the heart of everyone.”,"Lawrence Ferlinghetti,",poetry
“Separation Your absence has gone through me Like thread through a needle. Everything I do is stitched with its color.”,W.S. Merwin,poetry
"“Love.Because of you, in gardens of blossomingFlowers I ache from the perfumes of spring.I have forgotten your face, I no longerRemember your hands; how did your lipsFeel on mine?Because of you, I love the white statuesDrowsing in the parks, the white statues thatHave neither voice nor sight.I have forgotten your voice, your happy voice;I have forgotten your eyes.Like a flower to its perfume, I am bound toMy vague memory of you. I live with painThat is like a wound; if you touch me, you willMake to me an irreperable harm.Your caresses enfold me, like climbingVines on melancholy walls.I have forgotten your love, yet I seem toGlimpse you in every window.Because of you, the heady perfumes ofSummer pain me; because of you, I againSeek out the signs that precipitate desires:Shooting stars, falling objects.”",Pablo Neruda,poetry
“Perhaps the truth depends on a walk around the lake.”,Wallace Stevens,poetry
"“The JourneyOne day you finally knewwhat you had to do, and began,though the voices around youkept shoutingtheir bad advice --though the whole housebegan to trembleand you felt the old tugat your ankles.""Mend my life!""each voice cried.But you didn't stop.You knew what you had to do,though the wind priedwith its stiff fingersat the very foundations,though their melancholywas terrible.It was already lateenough, and a wild night,and the road full of fallenbranches and stones.But little by little,as you left their voices behind,the stars began to burnthrough the sheets of clouds,and there was a new voicewhich you slowlyrecognized as your own,that kept you companyas you strode deeper and deeperinto the world,determined to dothe only thing you could do --determined to savethe only life you could save.”",Mary Oliver,poetry
"“Do not go gentle into that good night,Old age should burn and rave at close of day;Rage, rage against the dying of the light.”","Dylan Thomas,",poetry
“I may not always be with you But when we're far apartRemember you will be with meRight inside my heart”,"Marc Wambolt,",poetry
“Poetry is the shadow cast by our streetlight imaginations.”,Lawrence Ferlinghetti,poetry
“Music is the universal language of mankind.”,Henry Wadsworth Longfellow,poetry
"“Anon, who wrote so many poems without signing them, was often a woman.”","Virginia Woolf,",poetry
“Don't use the phone. People are never ready to answer it. Use poetry.”,Jack Kerouac,poetry
"“Have you ever lost yourself in a kiss? I mean pure psychedelic inebriation. Not just lustful petting but transcendental metamorphosis when you became aware that the greatness of this being was breathing into you. Licking the sides and corners of your mouth, like sealing a thousand fleshy envelopes filled with the essence of your passionate being and then opened by the same mouth and delivered back to you, over and over again - the first kiss of the rest of your life. A kiss that confirms that the universe is aligned, that the world's greatest resource is love, and maybe even that God is a woman. With or without a belief in God, all kisses are metaphors decipherable by allocations of time, circumstance, and understanding”","Saul Williams,",poetry
"“The rain to the wind said,You push and I'll pelt.'They so smote the garden bedThat the flowers actually knelt,And lay lodged--though not dead.I know how the flowers felt.”",Robert Frost,poetry
"“I dreamed I spoke in another's language,I dreamed I lived in another's skin,I dreamed I was my own beloved,I dreamed I was a tiger's kin.I dreamed that Eden lived inside me,And when I breathed a garden came,I dreamed I knew all of Creation,I dreamed I knew the Creator's name.I dreamed--and this dream was the finest--That all I dreamed was real and true,And we would live in joy forever,You in me, and me in you.”","Clive Barker,",poetry
“Those who are willing to be vulnerable move among mysteries.”,"Theodore Roethke,",poetry
"“Love consists of this: two solitudes that meet, protect and greet each other. ”",Rainer Maria Rilke,poetry
"“Out of the night that covers me, Black as the Pit from pole to pole, I thank whatever gods may be For my unconquerable soul.In the fell clutch of circumstance I have not winced nor cried aloud. Under the bludgeonings of chance My head is bloody, but unbowed.Beyond this place of wrath and tears Looms but the Horror of the shade, And yet the menace of the years Finds, and shall find, me unafraid.It matters not how strait the gate, How charged with punishments the scroll, I am the master of my fate: I am the captain of my soul.”","William Ernest Henley,",poetry
"“She walks in beauty, like the nightOf cloudless climes and starry skies;And all that's best of dark and brightMeet in her aspect and her eyes...”",Lord Byron,poetry
"“If I read a book and it makes my whole body so cold no fire can warm me, I know that is poetry. If I feel physically as if the top of my head were taken off, I know that is poetry. These are the only ways I know it. Is there any other way?”","Emily Dickinson,",poetry
"“Go into yourself. Find out the reason that commands you to write; see whether it has spread its roots into the very depths of your heart; confess to yourself whether you would have to die if you were forbidden to write. This most of all: ask yourself in the most silent hour of your night: must I write? Dig into yourself for a deep answer. And if this answer rings out in assent, if you meet this solemn question with a strong, simple “I must,” then build your life in accordance with this necessity; your whole life, even into its humblest and most indifferent hour, must become a sign and witness to this impulse. Then come close to Nature. Then, as if no one had ever tried before, try to say what you see and feel and love and lose......Describe your sorrows and desires, the thoughts that pass through your mind and your belief in some kind of beauty - describe all these with heartfelt, silent, humble sincerity and, when you express yourself, use the Things around you, the images from your dreams, and the objects that you remember. If your everyday life seems poor, don’t blame it; blame yourself; admit to yourself that you are not enough of a poet to call forth its riches; because for the creator there is not poverty and no poor, indifferent place. And even if you found yourself in some prison, whose walls let in none of the world’s sounds – wouldn’t you still have your childhood, that jewel beyond all price, that treasure house of memories? Turn your attentions to it. Try to raise up the sunken feelings of this enormous past; your personality will grow stronger, your solitude will expand and become a place where you can live in the twilight, where the noise of other people passes by, far in the distance. - And if out of this turning-within, out of this immersion in your own world, poems come, then you will not think of asking anyone whether they are good or not. Nor will you try to interest magazines in these works: for you will see them as your dear natural possession, a piece of your life, a voice from it. A work of art is good if it has arisen out of necessity. That is the only way one can judge it.”",Rainer Maria Rilke,poetry
"“Come away, O human child!To the waters and the wildWith a faery, hand in hand,For the world's more full of weeping than you can understand.”","William Butler Yeats,",poetry
